Volcano Name,Eruption Type,Max. VEI,Country,Volcanic_Region,Volcano_type,Summit,Year,Latitude_value,Longitude_value
Izalco,Confirmed Eruption,0,El Salvador,México and Central America,14,1950,1863,13.813,-89.633
Cotopaxi,Confirmed Eruption,2,Ecuador,South America,14,5911,1863,-0.677,-78.436
Gamalama,Confirmed Eruption,2,Indonesia,Indonesia,14,1715,1862,0.8,127.33
Bardarbunga,Confirmed Eruption,2,Iceland,Iceland and Arctic Ocean,14,2000,1862,64.633,-17.516
Merapi,Confirmed Eruption,2,Indonesia,Indonesia,14,2910,1862,-7.54,110.446
San Miguel,Confirmed Eruption,2,El Salvador,México and Central America,14,2130,1862,13.434,-88.269
Tongariro,Confirmed Eruption,2,New Zealand,New Zealand to Fiji,14,1978,1862,-39.157,175.632
Camiguin,Confirmed Eruption,2,Philippines,Philippines and SE Asia,14,1552,1862,9.203,124.673
Mayon,Confirmed Eruption,2,Philippines,Philippines and SE Asia,14,2462,1862,13.257,123.685
Llaima,Confirmed Eruption,3,Chile,South America,14,3125,1862,-38.692,-71.729
Ubinas,Confirmed Eruption,2,Peru,South America,14,5672,1862,-16.355,-70.903
Makian,Confirmed Eruption,4,Indonesia,Indonesia,14,1357,1861,0.32,127.4
"Chillan, Nevados de",Confirmed Eruption,2,Chile,South America,14,3180,1861,-36.868,-71.378
Ruapehu,Confirmed Eruption,2,New Zealand,New Zealand to Fiji,14,2797,1861,-39.28,175.57
Dubbi,Confirmed Eruption,3,Eritrea,Africa and Red Sea,14,1625,1861,13.579,41.809
Lewotobi,Confirmed Eruption,2,Indonesia,Indonesia,14,1703,1861,-8.542,122.775
Marapi,Confirmed Eruption,2,Indonesia,Indonesia,2,2885,1861,-0.38,100.474
"Fournaise, Piton de la",Confirmed Eruption,2,France,Middle East and Indian Ocean,13,2632,1861,-21.244,55.708
Antuco,Confirmed Eruption,0,Chile,South America,14,2979,1861,-37.406,-71.349
Tupungatito,Confirmed Eruption,2,Chile-Argentina,South America,14,5660,1861,-33.425,-69.797
Sete Cidades,Confirmed Eruption,0,Portugal,Atlantic Ocean,14,842,1861,37.865,-25.785
Suretamatai,Confirmed Eruption,2,Vanuatu,Melanesia and Australia,2,921,1861,-13.8,167.47
Merapi,Confirmed Eruption,2,Indonesia,Indonesia,14,2910,1861,-7.54,110.446
Lamongan,Confirmed Eruption,2,Indonesia,Indonesia,14,1641,1861,-7.981,113.341
Mayon,Confirmed Eruption,1,Philippines,Philippines and SE Asia,14,2462,1861,13.257,123.685
Karthala,Confirmed Eruption,0,Comoros,Middle East and Indian Ocean,13,2361,1860,-11.75,43.38
Cagua,Confirmed Eruption,2,Philippines,Philippines and SE Asia,14,1133,1860,18.222,122.123
Sangeang Api,Confirmed Eruption,2,Indonesia,Indonesia,2,1912,1860,-8.2,119.07
Raung,Confirmed Eruption,2,Indonesia,Indonesia,14,3260,1860,-8.119,114.056
Fuego,Confirmed Eruption,2,Guatemala,México and Central America,14,3763,1860,14.473,-90.88
"Chillan, Nevados de",Confirmed Eruption,2,Chile,South America,14,3180,1860,-36.868,-71.378
Alaid,Confirmed Eruption,3,Russia,Kuril Islands,14,2285,1860,50.861,155.565
Tengger Caldera,Confirmed Eruption,2,Indonesia,Indonesia,14,2329,1860,-7.942,112.95
Katla,Confirmed Eruption,4,Iceland,Iceland and Arctic Ocean,15,1490,1860,63.633,-19.083
Semeru,Confirmed Eruption,2,Indonesia,Indonesia,14,3657,1860,-8.108,112.922
Slamet,Confirmed Eruption,2,Indonesia,Indonesia,14,3428,1860,-7.242,109.208
"Fournaise, Piton de la",Confirmed Eruption,2,France,Middle East and Indian Ocean,13,2632,1860,-21.244,55.708
Mayon,Confirmed Eruption,0,Philippines,Philippines and SE Asia,14,2462,1860,13.257,123.685
Babuyan Claro,Confirmed Eruption,2,Philippines,Philippines and SE Asia,14,1064,1860,19.524,121.95
Aira,Confirmed Eruption,1,Japan,"Japan, Taiwan, Marianas",1,1117,1860,31.593,130.657
Chirippusan [Chirip],Confirmed Eruption,1,Japan - administered by Russia,Kuril Islands,14,1587,1860,45.338,147.92
Southern EPR-Segment I,Confirmed Eruption,0,Undersea Features,Hawaii and Pacific Ocean,16,-2600,1860,-18.53,-113.42
Planchon-Peteroa,Confirmed Eruption,2,Chile,South America,14,3977,1860,-35.223,-70.568
"Negra, Sierra",Confirmed Eruption,2,Ecuador,South America,13,1124,1860,-0.83,-91.17
Purace,Confirmed Eruption,2,Colombia,South America,14,4650,1860,2.32,-76.4
Cotopaxi,Confirmed Eruption,2,Ecuador,South America,14,5911,1860,-0.677,-78.436
Poas,Confirmed Eruption,1,Costa Rica,México and Central America,14,2697,1860,10.2,-84.233
Raung,Confirmed Eruption,2,Indonesia,Indonesia,14,3260,1859,-8.119,114.056
Izalco,Confirmed Eruption,0,El Salvador,México and Central America,14,1950,1859,13.813,-89.633
Baker,Confirmed Eruption,2,United States,Canada and Western USA,14,3285,1859,48.777,-121.813
Ebeko,Confirmed Eruption,2,Russia,Kuril Islands,14,1103,1859,50.686,156.014
Wolf,Confirmed Eruption,0,Ecuador,South America,13,1710,1859,0.02,-91.35
Cosiguina,Confirmed Eruption,0,Nicaragua,México and Central America,14,872,1859,12.98,-87.57
Hood,Confirmed Eruption,2,United States,Canada and Western USA,14,3426,1859,45.374,-121.695
Villarrica,Confirmed Eruption,2,Chile,South America,14,2847,1859,-39.42,-71.93
"Fournaise, Piton de la",Confirmed Eruption,2,France,Middle East and Indian Ocean,13,2632,1859,-21.244,55.708
Tongariro,Confirmed Eruption,1,New Zealand,New Zealand to Fiji,14,1978,1859,-39.157,175.632
Lamongan,Confirmed Eruption,2,Indonesia,Indonesia,14,1641,1859,-7.981,113.341
Tengger Caldera,Confirmed Eruption,2,Indonesia,Indonesia,14,2329,1859,-7.942,112.95
Mauna Loa,Confirmed Eruption,1,United States,Hawaii and Pacific Ocean,13,4170,1859,19.475,-155.608
Mayon,Confirmed Eruption,0,Philippines,Philippines and SE Asia,14,2462,1859,13.257,123.685
Serua,Confirmed Eruption,2,Indonesia,Indonesia,14,608,1859,-6.312,130.017
Karthala,Confirmed Eruption,2,Comoros,Middle East and Indian Ocean,13,2361,1859,-11.75,43.38
Cotopaxi,Confirmed Eruption,2,Ecuador,South America,14,5911,1859,-0.677,-78.436
Masaya,Confirmed Eruption,2,Nicaragua,México and Central America,1,594,1858,11.985,-86.165
"Fournaise, Piton de la",Confirmed Eruption,2,France,Middle East and Indian Ocean,13,2632,1858,-21.244,55.708
Cotopaxi,Confirmed Eruption,2,Ecuador,South America,14,5911,1858,-0.677,-78.436
Tengger Caldera,Confirmed Eruption,2,Indonesia,Indonesia,14,2329,1858,-7.942,112.95
Lascar,Confirmed Eruption,2,Chile,South America,14,5592,1858,-23.37,-67.73
Tengger Caldera,Confirmed Eruption,2,Indonesia,Indonesia,14,2329,1858,-7.942,112.95
Ragang,Confirmed Eruption,2,Philippines,Philippines and SE Asia,14,2790,1858,7.691,124.507
Izalco,Confirmed Eruption,2,El Salvador,México and Central America,14,1950,1858,13.813,-89.633
Mayon,Confirmed Eruption,2,Philippines,Philippines and SE Asia,14,2462,1858,13.257,123.685
Serua,Confirmed Eruption,2,Indonesia,Indonesia,14,608,1858,-6.312,130.017
Karthala,Confirmed Eruption,2,Comoros,Middle East and Indian Ocean,13,2361,1858,-11.75,43.38
Lateiki,Confirmed Eruption,2,Tonga,New Zealand to Fiji,16,43,1858,-19.18,-174.87
Baker,Confirmed Eruption,2,United States,Canada and Western USA,14,3285,1858,48.777,-121.813
Momotombo,Confirmed Eruption,2,Nicaragua,México and Central America,14,1270,1858,12.423,-86.539
San Miguel,Confirmed Eruption,2,El Salvador,México and Central America,14,2130,1857,13.434,-88.269
Fuego,Confirmed Eruption,2,Guatemala,México and Central America,14,3763,1857,14.473,-90.88
Tungurahua,Confirmed Eruption,2,Ecuador,South America,14,5023,1857,-1.467,-78.442
Semeru,Confirmed Eruption,2,Indonesia,Indonesia,14,3657,1857,-8.108,112.922
Tinakula,Confirmed Eruption,2,Solomon Islands,Melanesia and Australia,14,796,1857,-10.386,165.804
Chirpoi,Confirmed Eruption,3,Russia,Kuril Islands,1,742,1857,46.532,150.871
Fogo,Confirmed Eruption,2,Cape Verde,Atlantic Ocean,14,2829,1857,14.95,-24.35
St. Helens,Confirmed Eruption,2,United States,Canada and Western USA,14,2549,1857,46.2,-122.18
Izalco,Confirmed Eruption,2,El Salvador,México and Central America,14,1950,1857,13.813,-89.633
Tongariro,Confirmed Eruption,2,New Zealand,New Zealand to Fiji,14,1978,1857,-39.157,175.632
Fuego,Confirmed Eruption,4,Guatemala,México and Central America,14,3763,1857,14.473,-90.88
Cotopaxi,Confirmed Eruption,2,Ecuador,South America,14,5911,1857,-0.677,-78.436
Stromboli,Confirmed Eruption,3,Italy,Mediterranean and Western Asia,14,924,1857,38.789,15.213
Karthala,Confirmed Eruption,2,Comoros,Middle East and Indian Ocean,13,2361,1857,-11.75,43.38
Tengger Caldera,Confirmed Eruption,2,Indonesia,Indonesia,14,2329,1857,-7.942,112.95
Mayon,Confirmed Eruption,2,Philippines,Philippines and SE Asia,14,2462,1857,13.257,123.685
Camiguin de Babuyanes,Confirmed Eruption,2,Philippines,Philippines and SE Asia,14,712,1857,18.83,121.86
Shiretoko-Iozan,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",14,1562,1857,44.133,145.161
Tokachidake,Confirmed Eruption,2,Japan,"Japan, Taiwan, Marianas",14,2077,1857,43.418,142.686
Reventador,Confirmed Eruption,3,Ecuador,South America,14,3562,1856,-0.077,-77.656
Masaya,Confirmed Eruption,2,Nicaragua,México and Central America,1,594,1856,11.985,-86.165
Ragang,Confirmed Eruption,2,Philippines,Philippines and SE Asia,14,2790,1856,7.691,124.507
Cotopaxi,Confirmed Eruption,2,Ecuador,South America,14,5911,1856,-0.677,-78.436
Didicas,Confirmed Eruption,2,Philippines,Philippines and SE Asia,3,228,1856,19.077,122.202
Fuego,Confirmed Eruption,2,Guatemala,México and Central America,14,3763,1856,14.473,-90.88
Hokkaido-Komagatake,Confirmed Eruption,4,Japan,"Japan, Taiwan, Marianas",14,1131,1856,42.063,140.677
Tengger Caldera,Confirmed Eruption,2,Indonesia,Indonesia,14,2329,1856,-7.942,112.95
Semeru,Confirmed Eruption,2,Indonesia,Indonesia,14,3657,1856,-8.108,112.922
Ruang,Confirmed Eruption,1,Indonesia,Indonesia,14,725,1856,2.3,125.37
Izalco,Confirmed Eruption,2,El Salvador,México and Central America,14,1950,1856,13.813,-89.633
Cotopaxi,Confirmed Eruption,2,Ecuador,South America,14,5911,1856,-0.677,-78.436
"Telong, Bur ni",Confirmed Eruption,2,Indonesia,Indonesia,14,2617,1856,4.769,96.821
Asosan,Confirmed Eruption,2,Japan,"Japan, Taiwan, Marianas",1,1592,1856,32.884,131.104
Awu,Confirmed Eruption,3,Indonesia,Indonesia,14,1318,1856,3.689,125.447
Lamongan,Confirmed Eruption,2,Indonesia,Indonesia,14,1641,1856,-7.981,113.341
Fuego,Confirmed Eruption,2,Guatemala,México and Central America,14,3763,1856,14.473,-90.88
Suretamatai,Confirmed Eruption,2,Vanuatu,Melanesia and Australia,2,921,1856,-13.8,167.47
Vesuvius,Confirmed Eruption,3,Italy,Mediterranean and Western Asia,14,1281,1855,40.821,14.426
San Miguel,Confirmed Eruption,2,El Salvador,México and Central America,14,2130,1855,13.434,-88.269
Cotopaxi,Confirmed Eruption,2,Ecuador,South America,14,5911,1855,-0.677,-78.436
Marapi,Confirmed Eruption,2,Indonesia,Indonesia,2,2885,1855,-0.38,100.474
Fuego,Confirmed Eruption,2,Guatemala,México and Central America,14,3763,1855,14.473,-90.88
Mauna Loa,Confirmed Eruption,1,United States,Hawaii and Pacific Ocean,13,4170,1855,19.475,-155.608
Tinakula,Confirmed Eruption,2,Solomon Islands,Melanesia and Australia,14,796,1855,-10.386,165.804
Karthala,Confirmed Eruption,2,Comoros,Middle East and Indian Ocean,13,2361,1855,-11.75,43.38
Avachinsky,Confirmed Eruption,2,Russia,Kamchatka and Mainland Asia,14,2717,1855,53.256,158.836
Turrialba,Confirmed Eruption,2,Costa Rica,México and Central America,14,3340,1855,10.025,-83.767
Mayon,Confirmed Eruption,2,Philippines,Philippines and SE Asia,14,2462,1855,13.257,123.685
Io-Torishima,Confirmed Eruption,2,Japan,"Japan, Taiwan, Marianas",2,212,1855,27.881,128.223
Sinarka,Confirmed Eruption,2,Russia,Kuril Islands,14,911,1855,48.873,154.182
Chyulu Hills,Confirmed Eruption,2,Kenya,Africa and Red Sea,20,2188,1855,-2.68,37.88
Tenduruk Dagi,Confirmed Eruption,0,Turkey,Mediterranean and Western Asia,13,3514,1855,39.356,43.874
Tongariro,Confirmed Eruption,2,New Zealand,New Zealand to Fiji,14,1978,1855,-39.157,175.632
Osorno,Confirmed Eruption,2,Chile,South America,14,2659,1855,-41.105,-72.496
Vesuvius,Confirmed Eruption,3,Italy,Mediterranean and Western Asia,14,1281,1854,40.821,14.426
Cotopaxi,Confirmed Eruption,2,Ecuador,South America,14,5911,1854,-0.677,-78.436
Karymsky,Confirmed Eruption,2,Russia,Kamchatka and Mainland Asia,14,1513,1854,54.049,159.443
Marapi,Confirmed Eruption,2,Indonesia,Indonesia,2,2885,1854,-0.38,100.474
Avachinsky,Confirmed Eruption,2,Russia,Kamchatka and Mainland Asia,14,2717,1854,53.256,158.836
Fuss Peak,Confirmed Eruption,3,Russia,Kuril Islands,14,1742,1854,50.267,155.246
Alaid,Confirmed Eruption,3,Russia,Kuril Islands,14,2285,1854,50.861,155.565
Chirpoi,Confirmed Eruption,2,Russia,Kuril Islands,1,742,1854,46.532,150.871
Izalco,Confirmed Eruption,2,El Salvador,México and Central America,14,1950,1854,13.813,-89.633
Batur,Confirmed Eruption,1,Indonesia,Indonesia,1,1717,1854,-8.242,115.375
Cotopaxi,Confirmed Eruption,2,Ecuador,South America,14,5911,1854,-0.677,-78.436
Asosan,Confirmed Eruption,2,Japan,"Japan, Taiwan, Marianas",1,1592,1854,32.884,131.104
Sheveluch,Confirmed Eruption,5,Russia,Kamchatka and Mainland Asia,14,3283,1854,56.653,161.36
Llullaillaco,Confirmed Eruption,2,Chile-Argentina,South America,14,6739,1854,-24.72,-68.53
Momotombo,Confirmed Eruption,2,Nicaragua,México and Central America,14,1270,1854,12.423,-86.539
St. Helens,Confirmed Eruption,2,United States,Canada and Western USA,14,2549,1854,46.2,-122.18
Lascar,Confirmed Eruption,1,Chile,South America,14,5592,1854,-23.37,-67.73
Unnamed,Confirmed Eruption,0,Philippines,Philippines and SE Asia,16,-24,1854,20.33,121.75
Tofua,Confirmed Eruption,2,Tonga,New Zealand to Fiji,1,515,1854,-19.75,-175.07
Late,Confirmed Eruption,2,Tonga,New Zealand to Fiji,14,540,1854,-18.806,-174.65
Baker,Confirmed Eruption,2,United States,Canada and Western USA,14,3285,1854,48.777,-121.813
Niigata-Yakeyama,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",9,2400,1854,36.921,138.036
Rincon de la Vieja,Confirmed Eruption,2,Costa Rica,México and Central America,2,1916,1854,10.83,-85.324
Grimsvotn,Confirmed Eruption,2,Iceland,Iceland and Arctic Ocean,1,1719,1854,64.416,-17.316
Avachinsky,Confirmed Eruption,2,Russia,Kamchatka and Mainland Asia,14,2717,1853,53.256,158.836
Mutnovsky,Confirmed Eruption,2,Russia,Kamchatka and Mainland Asia,2,2288,1853,52.449,158.196
Chikurachki,Confirmed Eruption,3,Russia,Kuril Islands,14,1781,1853,50.324,155.461
Kaba,Confirmed Eruption,2,Indonesia,Indonesia,14,1940,1853,-3.522,102.615
Villarrica,Confirmed Eruption,2,Chile,South America,14,2847,1853,-39.42,-71.93
Kueishantao,Confirmed Eruption,2,Taiwan,"Japan, Taiwan, Marianas",14,361,1853,24.841,121.953
Klyuchevskoy,Confirmed Eruption,2,Russia,Kamchatka and Mainland Asia,14,4754,1853,56.056,160.642
Cotopaxi,Confirmed Eruption,3,Ecuador,South America,14,5911,1853,-0.677,-78.436
Mayon,Confirmed Eruption,3,Philippines,Philippines and SE Asia,14,2462,1853,13.257,123.685
Niuafo'ou,Confirmed Eruption,0,Tonga,New Zealand to Fiji,13,260,1853,-15.6,-175.63
Atitlan,Confirmed Eruption,3,Guatemala,México and Central America,14,3535,1853,14.583,-91.186
Toya,Confirmed Eruption,4,Japan,"Japan, Taiwan, Marianas",14,733,1853,42.544,140.839
Masaya,Confirmed Eruption,1,Nicaragua,México and Central America,1,594,1853,11.985,-86.165
St. Helens,Confirmed Eruption,2,United States,Canada and Western USA,14,2549,1853,46.2,-122.18
Gede-Pangrango,Confirmed Eruption,3,Indonesia,Indonesia,14,3008,1853,-6.77,106.965
Lonquimay,Confirmed Eruption,3,Chile,South America,14,2832,1853,-38.379,-71.586
Dempo,Confirmed Eruption,2,Indonesia,Indonesia,14,3142,1853,-4.016,103.121
Mutnovsky,Confirmed Eruption,2,Russia,Kamchatka and Mainland Asia,2,2288,1853,52.449,158.196
Rincon de la Vieja,Confirmed Eruption,2,Costa Rica,México and Central America,2,1916,1853,10.83,-85.324
Turrialba,Confirmed Eruption,2,Costa Rica,México and Central America,14,3340,1853,10.025,-83.767
Baker,Confirmed Eruption,2,United States,Canada and Western USA,14,3285,1852,48.777,-121.813
Cosiguina,Confirmed Eruption,2,Nicaragua,México and Central America,14,872,1852,12.98,-87.57
Niigata-Yakeyama,Confirmed Eruption,2,Japan,"Japan, Taiwan, Marianas",9,2400,1852,36.921,138.036
Antuco,Confirmed Eruption,3,Chile,South America,14,2979,1852,-37.406,-71.349
Lewotolok,Confirmed Eruption,2,Indonesia,Indonesia,14,1431,1852,-8.274,123.508
Etna,Confirmed Eruption,2,Italy,Mediterranean and Western Asia,14,3320,1852,37.748,14.999
Klyuchevskoy,Confirmed Eruption,2,Russia,Kamchatka and Mainland Asia,14,4754,1852,56.056,160.642
Masaya,Confirmed Eruption,2,Nicaragua,México and Central America,1,594,1852,11.985,-86.165
Gede-Pangrango,Confirmed Eruption,2,Indonesia,Indonesia,14,3008,1852,-6.77,106.965
Maly Semyachik,Confirmed Eruption,2,Russia,Kamchatka and Mainland Asia,1,1527,1852,54.135,159.674
Mutnovsky,Confirmed Eruption,2,Russia,Kamchatka and Mainland Asia,2,2288,1852,52.449,158.196
Fogo,Confirmed Eruption,2,Cape Verde,Atlantic Ocean,14,2829,1852,14.95,-24.35
Mauna Loa,Confirmed Eruption,2,United States,Hawaii and Pacific Ocean,13,4170,1852,19.475,-155.608
Klyuchevskoy,Confirmed Eruption,2,Russia,Kamchatka and Mainland Asia,14,4754,1852,56.056,160.642
Akutan,Confirmed Eruption,0,United States,Alaska,14,1303,1852,54.134,-165.986
Karymsky,Confirmed Eruption,2,Russia,Kamchatka and Mainland Asia,14,1513,1852,54.049,159.443
Cameroon,Confirmed Eruption,2,Cameroon,Africa and Red Sea,14,4095,1852,4.203,9.17
"Fournaise, Piton de la",Confirmed Eruption,0,France,Middle East and Indian Ocean,13,2632,1852,-21.244,55.708
Home Reef,Confirmed Eruption,2,Tonga,New Zealand to Fiji,16,-10,1852,-18.992,-174.775
Momotombo,Confirmed Eruption,2,Nicaragua,México and Central America,14,1270,1852,12.423,-86.539
Cotopaxi,Confirmed Eruption,2,Ecuador,South America,14,5911,1852,-0.677,-78.436
Llaima,Confirmed Eruption,2,Chile,South America,14,3125,1852,-38.692,-71.729
Avachinsky,Confirmed Eruption,2,Russia,Kamchatka and Mainland Asia,14,2717,1851,53.256,158.836
Maly Semyachik,Confirmed Eruption,2,Russia,Kamchatka and Mainland Asia,1,1527,1851,54.135,159.674
Mauna Loa,Confirmed Eruption,0,United States,Hawaii and Pacific Ocean,13,4170,1851,19.475,-155.608
Pelee,Confirmed Eruption,2,France,West Indies,14,1394,1851,14.809,-61.165
Cotopaxi,Confirmed Eruption,2,Ecuador,South America,14,5911,1851,-0.677,-78.436
Mayon,Confirmed Eruption,1,Philippines,Philippines and SE Asia,14,2462,1851,13.257,123.685
Kelud,Confirmed Eruption,2,Indonesia,Indonesia,14,1730,1851,-7.935,112.314
Semeru,Confirmed Eruption,2,Indonesia,Indonesia,14,3657,1851,-8.108,112.922
Lateiki,Confirmed Eruption,0,Tonga,New Zealand to Fiji,16,43,1851,-19.18,-174.87
"Fournaise, Piton de la",Confirmed Eruption,0,France,Middle East and Indian Ocean,13,2632,1851,-21.244,55.708
Osorno,Confirmed Eruption,2,Chile,South America,14,2659,1851,-41.105,-72.496
Jan Mayen,Confirmed Eruption,0,Norway,Iceland and Arctic Ocean,14,2197,1851,71.082,-8.155
"Fournaise, Piton de la",Confirmed Eruption,0,France,Middle East and Indian Ocean,13,2632,1850,-21.244,55.708
"Negro, Cerro",Confirmed Eruption,2,Nicaragua,México and Central America,11,728,1850,12.506,-86.702
St. Helens,Confirmed Eruption,2,United States,Canada and Western USA,14,2549,1850,46.2,-122.18
"Chichon, El",Confirmed Eruption,0,Mexico,México and Central America,9,1150,1850,17.36,-93.228
Karthala,Confirmed Eruption,0,Comoros,Middle East and Indian Ocean,13,2361,1850,-11.75,43.38
Rabaul,Confirmed Eruption,2,Papua New Guinea,Melanesia and Australia,12,688,1850,-4.271,152.203
Unnamed,Confirmed Eruption,0,Philippines,Philippines and SE Asia,16,-24,1850,20.33,121.75
Izalco,Confirmed Eruption,2,El Salvador,México and Central America,14,1950,1850,13.813,-89.633
Cotopaxi,Confirmed Eruption,2,Ecuador,South America,14,5911,1850,-0.677,-78.436
Puntiagudo-Cordon Cenizos,Confirmed Eruption,0,Chile,South America,14,2493,1850,-40.969,-72.264
"Azul, Cerro",Confirmed Eruption,0,Ecuador,South America,13,1640,1850,-0.92,-91.408
Penguin Island,Confirmed Eruption,0,Antarctica,Antarctica,14,180,1850,-62.1,-57.93
Villarrica,Confirmed Eruption,2,Chile,South America,14,2847,1850,-39.42,-71.93
Raung,Confirmed Eruption,0,Indonesia,Indonesia,14,3260,1849,-8.119,114.056
Slamet,Confirmed Eruption,2,Indonesia,Indonesia,14,3428,1849,-7.242,109.208
Gamalama,Confirmed Eruption,2,Indonesia,Indonesia,14,1715,1849,0.8,127.33
Lewotolok,Confirmed Eruption,2,Indonesia,Indonesia,14,1431,1849,-8.274,123.508
